Mixture,Classical monocytes,NK cells,B cells,pDC,Mast cells,T cytotoxic,Non-classical monocytes,cDC2,cDC1,DC_Mature,Tregs,T helper,B Plasma,Macrophage,Macrophage_Alveolar,P-value,Correlation,RMSE,Absolute score (sig.score)
DSP-1001660015818-B-C08.dcc,0,0.0117171572963113,0,0.0468727272295293,0,0.168453281748795,0.112473283672698,0.169115726206896,0,0.0244204283058385,0,0.00767670917840527,0.883636827039176,0,0,0,0.658786136975137,1.34770217779707,1.42436614067765
DSP-1001660015818-B-C09.dcc,0,0,0,0.0363458244435309,0.00970295878010954,0.211765428083418,0.196639593584031,0.0436446526604986,0.217217111269378,0,0,0.0991945908913383,0.648723788320365,0.0494618296453423,0,0,0.595374065293686,1.02894575667646,1.51269577767801
DSP-1001660015818-B-C10.dcc,0,0.0344624037116162,0,0.0105848872361617,0.035583119485387,0.0919622088946577,0.0856663707104868,0.065779381403407,0,0.0604604090391208,0,0,0.899636202976392,0,0,0,0.560920779729209,1.66520817666181,1.28413498345723
DSP-1001660015818-B-C11.dcc,0.071183426902668,0,0.15605379424794,0.0123481380794542,0.109836844334708,0.117556153611544,0.192281664661414,0.192800402343656,0.0272194252964486,0.196954773622293,0.0909862907555166,0,0,0,0.0222921331481686,0.55,0.0132910279050224,1.02447841844934,1.18951304700381
DSP-1001660015818-B-C12.dcc,0,0.230510689018299,0.147666297896031,0.031964204725703,0,0.0550627363954262,0.313211594217415,0,0,0.172703988070888,0.0299348262603981,0,0.0708973458468612,0.071775196253504,0,0,0.146677748418549,1.00345074054706,1.12372687868452
DSP-1001660015818-B-D01.dcc,0,0.105974881638677,0.186044807392783,0.0273558283824443,0,0.217280548346332,0.306287012870861,0.208993467482538,0,0.0223237916532189,0.00535751959119257,0,0.0440959476896312,0,0,0,0.15215802339389,0.99536749527446,1.12371380504768
DSP-1001660015818-B-D02.dcc,0,0.102854349118987,0.171137946555974,0.0379902383855525,0.000459701105924192,0.118539776836628,0.200944121127374,0.232969972724646,0,0.129214669598169,0.0673870878636429,0.0270552801178209,0.0425616296610575,0,0,0,0.130136481505617,0.997555865449797,1.13111477309578
DSP-1001660015818-B-D03.dcc,0,0.130315715107762,0.188429201271297,0.104360744138619,0,0.114950886071144,0.163217382414872,0.0280871513998138,0,0.188775482854596,0,0.162456943154091,0.0528638961680715,0,0,0,0.156033556653869,0.993569046125625,1.13345740258027
DSP-1001660015818-B-D04.dcc,0,0.0717483061277539,0.146818382554609,0.114756864691949,0.0568573664685711,0.25427774488029,0.208197330701878,0.0102313470894511,0,0.182032263249483,0,0,0.0698079118989345,0,0,0.01,0.122325861836998,1.00672657062546,1.11472751766292
DSP-1001660015818-B-D05.dcc,0,0.203998463193936,0.114065829101576,0.062133424259961,0,0.0569150663842323,0.1508756359556,0.206891897619375,0,0.0927941562736158,0,0.17941048995799,0.0733622235338248,0,0,0,0.151961047693732,0.996356739374579,1.14044718628011
DSP-1001660015818-B-D06.dcc,0,0.0417359994606453,0.333056795860125,0.0800855967177911,0,0.0363666648359241,0.0859855562207086,0.111024230506637,0.0232512595517554,0.100439767828157,0.0141673107279345,0.137548602803115,0.0441576442135355,0.10729536884179,0.0407922575952111,0,0.134524716558344,0.996573377956574,1.15590705516333
DSP-1001660015818-B-D07.dcc,0,0.0987287288779352,0.227395236172875,0.120966141377831,0.0642137525345416,0.0405981265631534,0.177501106978624,0.25859139692034,0,0.00368230949718504,0.021135305068288,0,0.0424065679918332,0.027319303975308,0.0611206779835388,0,0.163498375060321,0.989334473128986,1.14365865394145
DSP-1001660015818-B-D08.dcc,0,0.0499597655528895,0.0581780950337845,0.0825759954589724,0.0516001678119773,0.13395244422375,0.171989838784658,0.195963273693294,0,0.0563500579507991,0.0787512496624526,0,0.334138629383489,0,0,0,0.461489413900293,0.950599593172242,1.21345951755607
DSP-1001660015818-B-D09.dcc,0,0.183075285315403,0.12152107327013,0,0,0,0.158751764464223,0.210018154014167,0,0.189640718801379,0,0.167403547383948,0.122450934786036,0,0,0,0.158953755132243,1.00979439392284,1.15286147803528
DSP-1001660015818-B-D10.dcc,0,0.125565242163643,0.147641160326843,0,0,0.0797915511540526,0.206144562791819,0.159623962776404,0,0.207037691956633,0.0832391184049815,0,0.145427843035573,0,0,0,0.250833868438128,0.982910157615652,1.15447113260995
DSP-1001660015818-B-D11.dcc,0,0.109952772582946,0.103289598679348,0.00580964388058807,0.0385846218645682,0,0.14783846436764,0.190209653655274,0,0.163362310492982,0.0827677306306628,0.266758928735206,0.0381895426668331,0.000296778008489016,0,0,0.164607145153845,0.989075640676922,1.14706004556454
DSP-1001660015818-B-D12.dcc,0,0.118154681522433,0.217621670427626,0,0.0688054688155423,0.136362412851537,0.160570054453273,0.0709756932992877,0,0.155221698146042,0.0610636850367832,0,0.0794776123422045,0.0688116964238863,0,0,0.197028781121237,0.984675375187034,1.13706467331862
DSP-1001660015818-B-E01.dcc,0,0.115799934445762,0.0700708017023412,0.121826832464651,0.0483001327548633,0.0234551819913286,0.246116663892692,0.097775080469756,0.0389063862728116,0.080584757260349,0.0250756952788305,0.124450969805602,0.14730063175572,0,0.0234029134691686,0,0.24970698674794,0.981668284975266,1.16306598156388
DSP-1001660015818-B-E02.dcc,0,0.0640558176601422,0.271225400045365,0.0246980760494216,0,0.0622936595663738,0.226922657227982,0.202254854166976,0,0.098037431173822,0.0823420337322482,0,0.0849976107340552,0.00606942966129098,0,0,0.135369625741611,1.00602931387215,1.12289697001768
DSP-1001660015818-B-E03.dcc,0,0.0991947189136853,0.198919969817061,0,0,0,0.198861351066103,0.143080324303334,0,0.132407793778604,0.0290225258239409,0.251444006330942,0.0531137338970207,0.0197276392253121,0,0,0.169614009531032,0.98942562838587,1.125772063156
DSP-1001660015818-B-E04.dcc,0,0.0100554286200874,0.169953866970763,0.0813700382443292,0,0.167987400875874,0.228269193045029,0.0946128665158192,0,0.174458961164335,0.101601697884795,0.00560602396168965,0.0634553565183909,0.0589404520208942,0,0,0.1785511707392,0.987974035731782,1.15631128582201
DSP-1001660015818-B-E05.dcc,0,0.187558681200646,0.168008489045872,0,0,0.115435315739972,0.224799743454644,0.148754072196315,0,0.159326575781477,0.0599406690562477,0,0.0779382495044404,0,0,0,0.151803815922111,0.999429500126257,1.14176179597961
DSP-1001660015818-B-E06.dcc,0,0.0552108292626384,0.182275852335549,0.0801672786765941,0,0.173433939959191,0.235252696455963,0.123812436841577,0,0.0922111280747714,0.159295402554854,0,0.0585869026845099,0,0.00812129068799853,0.01,0.12211138961265,1.00164584557963,1.16836775753365
DSP-1001660015818-B-E07.dcc,0,0.286235236750362,0.0972977752512582,0.0323260268610073,0,0,0.262163713045925,0.150419825258969,0,0.220816390517305,0.00599260740093246,0,0.0779946741033846,0,0,0,0.156527113888635,1.0024462457281,1.13324624918914
DSP-1001660015818-B-E08.dcc,0,0.0353129785098274,0.036921492089795,0.0381863301867264,0.0226109185938463,0.284030934350376,0.220089826354916,0.190866556216056,0,0.101417105880034,0.0186076512911743,0.114611397543151,0.0610096763471434,0.0285210550263808,0,0,0.133281894009734,0.999645309332289,1.15218592238943
DSP-1001660015818-B-E09.dcc,0,0.0902669534549441,0.225321661940561,0.0864070042497798,0.00352472949501113,0.288208483907429,0.113353325323106,0.0241644308242583,0,0.19605177065339,0,0,0.0873424092990878,0.0413307390363405,0,0,0.177402428344627,0.993964487005076,1.15597150818391
DSP-1001660015818-B-E10.dcc,0,0.23265662909509,0,0,0,0.215720673075604,0.226292836444935,0.234626543624205,0,0.127586466501646,0,0,0.0723743190424153,0.0137659380693163,0,0,0.154512766337035,1.00039804195632,1.12302340585321
DSP-1001660015818-B-E11.dcc,0,0.0143151387478099,0.0705593432761531,0.109576225568652,0.109748700221484,0.129409096553,0.219736978527106,0.100076674977733,0,0.0769011564819327,0.104005435552635,0.150903374008419,0.0461889238725024,0.0109398693392091,0,0,0.153754870292236,0.991426612275131,1.14236091712664
DSP-1001660015818-B-E12.dcc,0,0.130119731406629,0.191968475920545,0,0.0552152688290962,0.276868965635639,0.130554094663482,0.180433124534434,0,0.12990174287448,0.0115651451394093,0,0.0426191676988614,0,0,0,0.170568449328987,0.988370343182618,1.14924571670258
DSP-1001660015818-B-F01.dcc,0,0.0814887853425842,0.192738930881889,0,0,0.163316780885235,0.198960868705711,0.175960944148579,0,0.156198598261243,0.102287050380255,0,0.0235276625039029,0.0441922553322952,0,0,0.139691623706401,0.994219011880539,1.1386718764417
DSP-1001660015818-B-F02.dcc,0,0.201840355828263,0.106780889904369,0.0608165186630631,0.0473726787229575,0.112960170050806,0.222146929061208,0.144314399619786,0,0.166767079975165,0.00805280063943592,0,0.0519275873003807,0,0.0118236876905389,0,0.148079942387747,0.995269745891227,1.13480309745597
DSP-1001660015818-B-F03.dcc,0,0.239145934372284,0.249132972031282,0.103807784947629,0,0,0.174171550281327,0.00211914623980963,0,0.285245365069511,0.00413640741791983,0,0.0952566665905141,0,0.0397621530265774,0.02,0.113235382288555,1.02012525016891,1.19277797997685
DSP-1001660015818-B-F04.dcc,0,0.150740126617145,0.135807712153044,0.0475654811787683,0.0121283532575308,0.087948996503096,0.230225410318307,0.0425246715221386,0.0107242999846481,0.143427892479009,0.248190740766624,0,0.0872065792244672,0,0,0,0.146530360127666,1.00304047258257,1.19649026400478
DSP-1001660015818-B-F05.dcc,0,0.250906163590761,0,0.0711969137671559,0,0.0202660960167813,0.194225797908389,0.331863903533546,0.0786098228869471,0.106286083980652,0,0,0.126310226155777,0,0.000120916683482007,0.03,0.0946773403257621,1.03864362462349,1.17978592452349
DSP-1001660015818-B-F06.dcc,0,0.0966772521035566,0.177221885565517,0.0159404587494938,0,0.317637945448058,0.233289122383548,0.109603599627214,0.0397604734951033,0,0.0938928968018634,0,0.0412588969727624,0,0,0.02,0.118429720810395,1.00357757391869,1.12528253114712
DSP-1001660015818-B-F07.dcc,0,0.101581767879524,0.0512379383495661,0.105885713703992,0,0.176983560603745,0.225649491149582,0.0849867734510849,0,0.168582760415406,0,0.11235052563052,0.100940705015498,0,0,0,0.174383225171233,0.997816731819418,1.12819923619892
DSP-1001660015818-B-F08.dcc,0,0.222655162136195,0,0.0627335032900526,0,0.113169108193899,0.137700746005585,0.283966223693395,0,0.163218462291193,0.0671552320336642,0,0.0657563045876037,0,0,0,0.154494540677265,0.996827847195515,1.11635474223159
DSP-1001660015818-B-F09.dcc,0,0.106844586514306,0.179911630606403,0.0340442499005132,0,0.132009348508016,0.216299791003247,0.19589438480046,0,0.0997943535116461,0.0345854396488096,0.0734061168090501,0.0487091210531468,0,0,0,0.192226925688023,0.982954099151102,1.1214990223556
DSP-1001660015818-B-F10.dcc,0,0.358164772926446,0.109566912771423,0.00842629849349938,0,0.045427741364358,0.31536236191404,0.0369071646508684,0,0.110837823596643,0.0155761217165251,0.0968952926696315,0.0314571863654809,0,0,0,0.158613313106353,0.997608353587597,1.12862167646891
DSP-1001660015818-B-F11.dcc,0,0.180310374307113,0.081971509156071,0.0206033604388828,0,0.248549711045243,0.146651144442618,0,0,0.261610502665946,0,0.133532234571587,0.0544249941994852,0,0,0,0.152610322389751,0.998711062023119,1.12765383082695
DSP-1001660015818-B-F12.dcc,0,0.199593759903032,0,0.161131886363136,0,0.232680436319366,0.254435989170129,0.0476453607844597,0,0.115091577025666,0.0702265798302756,0.0103100825208033,0.0211786100595139,0,0,0,0.152588652875077,0.994424439173807,1.11229428197638
DSP-1001660015818-B-G01.dcc,0.0754348059094693,0.100000410987032,0,0.15023837645608,0.0554306192022685,0.014019501397599,0.118845309260357,0,0.144112744716646,0.225155876668657,0.00726251997179167,0.0197522677857011,0.0961856774402446,0.174156907689593,0,0.03,0.0970985342207199,1.03061594965889,1.18059501748544
DSP-1001660015818-B-G02.dcc,0,0.194148190381068,0.11934217509453,0.154390041661804,0.054745945286579,0,0.0417338045887551,0.115580066814056,0.0119454115185705,0,0.180033563086127,0.141363699507891,0.0424751258424218,0.126770904215903,0,0.13,0.0620100501175812,1.0135927652166,1.1825289279977
DSP-1001660015818-B-G03.dcc,0,0.105320565678536,0.259174166474705,0.0316602151482624,0,0.0793778078165778,0.409785861309977,0.000179433023533924,0.0154725302666932,0.140693790588331,0.0420666119106625,0.0640942600358217,0.0149972243056228,0,0.0032473809230768,0,0.178304708281312,0.988859545691743,1.1660698474818
DSP-1001660015818-B-G04.dcc,0,0.0269410050976042,0.219540839499334,0.0815007732776304,0,0.124903962616233,0.195061262948547,0.296290574911988,0.00363424007042659,0.0301959512183153,0.111744643694137,0.0498254127340933,0.0233388968430342,0,0,0,0.139700024218025,0.993814991901274,1.16297756291134
DSP-1001660015818-B-G05.dcc,0,0.218488399033022,0.0593403078383055,0.0591923768686852,0.00277002755603208,0,0.25390361658441,0.250407816757755,0,0.0276647772076437,0.0158348063268572,0.204879107533663,0.0360677380789208,0.0448122613365726,0,0,0.137529773027853,0.996758635336253,1.17336123512187
DSP-1001660015818-B-G06.dcc,0,0.211896836304664,0.199265752232203,0,0,0.0709654971244019,0.0942140542885533,0.382473960790816,0,0.13309802677342,0.0132704412684297,0,0.0314860654826282,0,0,0,0.15524917163072,0.992784072911691,1.13667063426512
DSP-1001660015818-B-G07.dcc,0,0.109780533625311,0.136176649788562,0.0621979524042988,0,0.168120359930778,0.221691112814174,0.184063009676265,0,0.151564314010355,0,0.0817891299497867,0.00268491339822043,0,0.0588717965185829,0,0.156884179713772,0.989326718410123,1.17693977211633
DSP-1001660015818-B-G08.dcc,0,0.120462348439538,0.137384882603643,0,0.0143738745786776,0.138200778101892,0.0946778294240183,0.334005039719673,0,0.0646643082960977,0,0.219528049345063,0.00149304422224197,0.0253383041810111,0.0343948606240507,0,0.13969195041511,0.993316819229509,1.18452331953591
DSP-1001660015818-B-G09.dcc,0,0.175844057537116,0.143817806248176,0.110326066247877,0,0.14994793761967,0.231037920058299,0.0481179298910331,0,0.146589014293464,0.073688445845186,0,0.0320776259676315,0.0408858387859976,0,0,0.132172679260251,0.996963824266947,1.15233264249445
DSP-1001660015818-B-G10.dcc,0,0.100227050914142,0,0.00637532282070667,0,0.0962602617355711,0.262005048008806,0.10598616169185,0,0.168409928826999,0.0704350631717327,0.19504081316446,0.0480163038110944,0.105910820789175,0,0.04,0.088447686744694,1.01181846556728,1.15866677493454
DSP-1001660015818-B-G11.dcc,0,0.0527439325640453,0.381159351785397,0,0,0.300298089646091,0.233749945274567,0,0,0.133524565282382,0,0,0.0571064318029617,0,0,0,0.179896335527465,0.991240352078991,1.15858231635544
DSP-1001660015818-B-G12.dcc,0,0.176072916714442,0.385747539789043,0,0.0378728999204847,0.122076703096948,0.183518331789057,0,0.0301087915244373,0.208357322632629,0,0,0.0181913013282998,0.0310257497709855,0,0,0.161538374617251,0.991948674897602,1.19297155656633
DSP-1001660015818-B-H01.dcc,0,0.132351789390366,0.127125628513512,0.0720405014396452,0.104329296098793,0.0911700373356951,0.335936114665769,0.115381902900029,0,0.00725203802377193,0,0.0240879529323762,0.0922664187377323,0.0395169092388042,0,0,0.144521562772593,1.00741866130151,1.14145858927649
DSP-1001660015818-B-H02.dcc,0.0369376575075134,0.079997235791378,0.217917809854597,0.0417426212090645,0.0537139762318733,0.173555819021749,0.184534070089368,0.139324372485099,0,0.0460723407655679,0,0.0877317077997748,0.0696555368520602,0.0322812618919703,0,0,0.152503608646938,0.994466622288662,1.16346440950001
DSP-1001660015818-B-H03.dcc,0,0.0799627939012142,0.123954171680497,0.101409586251104,0.0398601923597501,0.247019862882622,0.180750984826509,0.153238413320383,0,0.106170632644577,0,0,0.0536703123717998,0.0579637123334374,0,0,0.172437292276535,0.987650712026236,1.14400066257189
DSP-1001660015818-B-H04.dcc,0,0.202563533666209,0.0177710113822888,0.0865701513260809,0.0172860377810832,0.2140391012513,0.161932167552074,0.189230204290084,0,0.110636321073863,0.0365036840109788,0,0.0667579737698868,0.0292927977196629,0,0,0.17291718532884,0.990407299055526,1.13258298382351
DSP-1001660015818-B-H05.dcc,0,0.0957305169000209,0.0817725627202226,0.0828698169944624,0.0202771894992663,0.205808203540372,0.153163156665619,0.0636773010091496,0.0317486008655411,0.0664026894653444,0.0671309709519346,0,0.141625002538918,0.14532507314574,0,0,0.237633520554146,0.985363161385173,1.15553108429659
DSP-1001660015818-B-H06.dcc,0,0.151669623972952,0.114115280923389,0.0407023075847586,0.00312493993947114,0.233395190944482,0.173767135467893,0.108602111164606,0,0.109855188759051,0,0.0286465860834972,0.063793975797362,0.0729090873020051,0.0297379333698576,0,0.21021612052782,0.979093105100335,1.13031936130932
DSP-1001660015818-B-H07.dcc,0,0.125245298675684,0.0843393457034258,0.0917239962509653,0,0.290718858702172,0.154058936597423,0.139692615924417,0,0.0732028824598083,0.0146385506349421,0,0.0802744639550697,0.0718616345491075,0,0,0.196289972073686,0.985327725523034,1.12575658345301
DSP-1001660015818-B-H08.dcc,0,0.0761102239140607,0.0956982877682374,0.0432259079069081,0,0.250727039532118,0.226007562979532,0.175267794082923,0,0.150416893744798,0.0538257677569687,0,0.0508346787895047,0,0,0,0.16022522663629,0.991948638296165,1.12211415647505
DSP-1001660015818-B-H09.dcc,0,0.16697222741808,0,0.027223152686371,0,0.301624859194922,0.281521483962919,0.13181670784441,0,0.110599491230709,0,0,0.102900352907442,0.00297693949859964,0,0,0.163990371726451,1.00607868272416,1.12563521474345
DSP-1001660015818-B-H10.dcc,0,0.223022074625528,0.0722972214152352,0.0739915299086977,0,0.116242951312324,0.190898948363759,0.0525187865709324,0,0.0839652216578995,0.0400722019276226,0,0.223376818817607,0.0853873055258063,0,0,0.277521803110663,1.00945373930619,1.16177306012541
DSP-1001660015818-B-H11.dcc,0,0.129121188137332,0.0778626304995051,0.106225189160639,0.00600565243239748,0.241758552016804,0.145210025046622,0.103803761525087,0,0.16001682673772,0.00703553279308867,0.0384447120730892,0.0435631033212928,0.0348332484724368,0.0444781089090661,0,0.155191413572,0.991137774678006,1.13835853112508
DSP-1001660015818-B-H12.dcc,0,0.0867676361737472,0.394244448238658,0.0916922622188391,0.0209148356150384,0.0742054452646974,0.210773952700278,0,0.0360918275711734,0.0654790325247075,0.0584227956346864,0.0248312361368389,0.0530066016713505,0.0312171318984911,0,0,0.158182202543824,0.994481099164522,1.14764720564851
DSP-1001660020370-C-A02.dcc,0,0.217760747897485,0.120355270655361,0.0435337253216268,0,0,0.223795910997026,0,0,0.197611966917564,0.150296078029198,0.0842643326226538,0.0740763562849029,0.0345019159125867,0.00813846283980617,0,0.151601737884562,0.999443699784557,1.15433476747821
DSP-1001660020370-C-A03.dcc,0,0.154105432709904,0.0240813136451007,0.0781644445279976,0.0660723892176612,0.162078869124934,0.241534205258439,0.0629500917876673,0.0408746103527474,0.0989406747026159,0.100300878973517,0.0473468042231945,0.078722962686902,0,0.0103593472641853,0,0.176612106027873,0.990628885332312,1.16553202447487
DSP-1001660020370-C-A04.dcc,0,0.011765686723739,0.141138992842527,0,0,0.366257342889435,0.301838214696663,0.0279034676347301,0,0.176764738310809,0.0968425507525936,0,0.0130448412372097,0,0,0.01,0.127107097837476,1.00120320110171,1.13555583508771
DSP-1001660020370-C-A05.dcc,0,0.174183602783852,0.208388323541268,0.063038233659165,0,0.1528839121777,0.280509276619904,0.19488214698134,0.00728034553120998,0.055031737427765,0,0,0.00562116992784861,0,0,0,0.141182702045941,0.995261998650236,1.14181874865005
DSP-1001660020370-C-A06.dcc,0,0.169984068764622,0.21060145460501,0.114164546257874,0,0.222385336985487,0.270153321044173,0.0304478978523557,0,0.0882779447176663,0.0154807611336962,0,0.0080083569337107,0.0097675875017527,0,0,0.158188404589858,0.991472381263684,1.13927127579635
DSP-1001660020370-C-A07.dcc,0,0.23420261821668,0.0596300747799102,0.097523896162548,0,0.00761479291281309,0.410278844519428,0.0423748295139413,0.0294958481388928,0.0702306319910353,0,0.117168062471141,0.0562250883593458,0,0,0.01,0.12324698021431,1.01130982264219,1.12474468706574
DSP-1001660020370-C-A08.dcc,0,0.0803675589523475,0.33577305201585,0.0261453847922698,0,0.251306294926334,0.183158969799064,0,0.0142296733541388,0.0736984480585855,0.03823826980111,0.0862497632161902,0.0417015629666533,0.000876001348853854,0,0,0.156646354896011,0.994713962272903,1.1317449792314
DSP-1001660020370-C-A09.dcc,0,0.0902147588636731,0.198418052628599,0.0973440911826634,0,0.20450070259615,0.233938741472835,0.224471219574664,0,0.0660199819003323,0.00438384003180516,0,0.0374027107086105,0,0,0,0.136029943494879,0.996247325749909,1.15669409895933
DSP-1001660020370-C-A11.dcc,0,0,0.223220561690394,0.0710950161507985,0,0.179224847727944,0.166079716485598,0.107833179192745,0,0.166008085648362,0,0.159771710966676,0.0194864640880798,0,0.0654677432977931,0.02,0.120839747160579,0.997217553425484,1.15818732524839
DSP-1001660020370-C-A12.dcc,0.0228460940638203,0.156191347758905,0.206205456184538,0.107780892908478,0.0199075768014311,0.0190285446090884,0.208994759600081,0.0794003688518398,0,0.104302503236622,0.190424943015246,0,0.04739928044214,0,0,0,0.158211130543154,0.991692767483875,1.16248176747219
DSP-1001660020370-C-B01.dcc,0,0.0388117152798896,0.0650693497092652,0.110191157963094,0,0.262058287313803,0.154163194127402,0.00819567837702393,0,0.140168355746704,0.0543505925361017,0,0.239602851481965,0.05495915063917,0,0,0.330632189654901,0.99393122319638,1.12757033317442
DSP-1001660020370-C-B02.dcc,0,0.30028389327877,0.244669282502241,0.0452361601438562,0,0,0.0874307286521408,0.0297479848037804,0,0.0212271552539853,0.00848098070102077,0.154366687260703,0.0157825779952277,0.196238069332352,0.0471026785354072,0,0.218077919282833,0.976635435252713,1.15056619845948
DSP-1001660020370-C-B03.dcc,0,0,0.223517324970464,0.0478973238246493,0,0.0675483056924117,0.152191263295681,0.395339315537566,0,0,0,0.139837224880531,0.10892924968874,0.0184235836931217,0,0,0.160091837746966,1.0046186445586,1.15368359158317
DSP-1001660020370-C-B04.dcc,0,0.128672909628674,0,0.0358642028734642,0,0.319777142171799,0.1377662274896,0.451090161239958,0.0166619112358987,0,0.0161459587191503,0,0.0428788103042468,0,0,0.04,0.0913176493222164,1.01266304518526,1.14885732366279
DSP-1001660020370-C-B05.dcc,0,0.0676655770245652,0.146064171040791,0.0352310887653661,0.109558161290094,0.0120068852902312,0.426190012098963,0.0168336722898037,0,0.217278744733001,0,0.0212941629294002,0.03231609234228,0.057945134604043,0,0,0.180421435513775,0.992122659454858,1.14238370240854
DSP-1001660020370-C-B06.dcc,0,0.268358196844839,0.189255598978277,0.0444556149378652,0,0,0.26137801871927,0.12858706857969,0,0.148248907238053,0.0391505887018308,0,0.0477127443271386,0,0,0.01,0.123415895001204,1.00425928203067,1.12714673832696
DSP-1001660020370-C-B07.dcc,0,0.169254680013009,0.357666362094499,0.184054530220119,0.00865123305492882,0.0880628575630001,0.113127222075632,0,0,0.126877423112899,0.00803869551224304,0.0336454674043538,0.0223490013127412,0,0,0,0.149562711654061,0.996679402833675,1.11172747236343
DSP-1001660020370-C-B08.dcc,0,0.244445886552836,0.111315976857406,0.022555429444027,0,0.0850875249339504,0.136652263451581,0.15981242967075,0,0.206621652180962,0,0.103871113613265,0.0310505693680393,0,0.0333308645663616,0,0.154108515622647,0.992095875039306,1.13474371063918
DSP-1001660020370-C-B09.dcc,0,0.184813359217858,0.177138561752977,0,0,0.0703476455219512,0.185750145045905,0.0971228758672468,0.076812164356283,0,0,0.322775508659693,0,0,0,0,0.148567548201487,0.994756533046368,1.11476026042191
DSP-1001660020370-C-B10.dcc,0,0.0553501603596376,0.189818873329976,0.0650658650662107,0.0373445333953663,0.305636210936839,0.197072698718082,0,0.0157826079210111,0.0645163095067172,0.0606169329442949,0,0.0298887186523924,0.115371451760705,0,0,0.157728746162778,0.990166589607321,1.13646436259123
DSP-1001660020370-C-B11.dcc,0,0.176341607232043,0.131275969074457,0.0102376700751578,0,0,0.153073173116984,0.192467066749981,0,0.124631871002479,0,0.138662536400978,0.0230397991767024,0.175260179370255,0,0,0.152864050622186,0.992641241198945,1.12498987219904
DSP-1001660020370-C-B12.dcc,0,0.17231833267954,0.371325874138331,0.0698221518115486,0,0,0.193352273006291,0.0610243363441687,0,0.126855243523767,0,0.129718652264941,0.0185999294217029,0.00721952862901819,0,0,0.153059320977443,0.99308769741633,1.15023632181931
DSP-1001660020370-C-C01.dcc,0,0.193571943229371,0,0.0938529255545023,0.0326320613468857,0.0904508401824063,0.208331678456361,0.234854259602,0.0805762123809731,0.0798167192439078,0.089394208129378,0,0.0332320749509163,0,0.00555155821818337,0.03,0.104027604733744,1.00455391076061,1.14226448129488
DSP-1001660020370-C-C02.dcc,0,0.292024381328835,0.134521358456005,0.0305442687748084,0,0.178328734024277,0.12101176955526,0.224023951933819,0.0597246301722608,0,0,0,0.0912530523775263,0,0,0.02,0.117770825893012,1.0162880637098,1.13143214662279
DSP-1001660020370-C-C03.dcc,0,0.119255193727744,0.154155195498829,0.11234110462847,0.0101237720870137,0.289985545275885,0.161236023511862,0.229976920288042,0,0,0.00904980249938147,0,0.0552349902758599,0,0,0,0.169774550389371,0.98979741386153,1.14135854779309
DSP-1001660020370-C-C04.dcc,0,0.442045198285539,0.198762597701916,0,0.0371624218912965,0.109866298796438,0.142789149142527,0.355664123387886,0,0.0933279252511248,0,0.0102318945317265,0.0826538302678907,0.0858456415757099,0.0306452092088271,0.32,0.034146215394595,1.02878470257303,1.58899429004088
DSP-1001660020370-C-C05.dcc,0,0,0,0,0,0.375328257090149,0.133508753264888,0.455097952653252,0,0.0557295244887729,0,0,0.09124691998875,0.0430563970536711,0,0.0600000000000001,0.0836327793886211,1.02923089007481,1.15396780453948
DSP-1001660020370-C-C06.dcc,0,0.204668077721991,0,0,0,0.416379835119407,0.119470949858841,0.136055023694445,0,0.160539020712524,0,0,0.0956060132699479,0,0,0.02,0.109856949266535,1.02531046793559,1.13271892037716
DSP-1001660020370-C-C07.dcc,0,0.157067389537062,0.12151431550367,0,0,0.187871814610922,0.172732405178725,0.343878765959824,0,0,0.0391038103811711,0,0.0980958885919673,0,0,0.02,0.119318412098382,1.01569536255844,1.12026438976334
DSP-1001660020370-C-C08.dcc,0,0.232000109802194,0.0159585911874586,0,0.0376111205689766,0.298717897299013,0.192791894530621,0.200683102342789,0,0.0901533846216572,0,0,0.0668621038788342,0,0,0.02,0.107989294943771,1.01279742389571,1.13477820423154
DSP-1001660020370-C-C09.dcc,0,0.199531469426197,0.221155794104393,0,0,0.166165882390544,0.178966668239757,0.162516041581271,0.113865989123997,0.0105942715723595,0,0,0.0686521921052015,0,0,0.02,0.116819036353985,1.00901392950426,1.12144830854372
DSP-1001660020370-C-C10.dcc,0,0.146839114217474,0.0998812679384536,0,0,0.341068169610008,0.248012623451247,0,0,0.210872737318272,0,0,0.0726115941753462,0,0,0.02,0.108594744182079,1.01712441987894,1.1192855067108
DSP-1001660020370-C-C11.dcc,0,0.178895859620649,0.203569713375978,0,0.000437420010919305,0.180837828661789,0.166946691313714,0.105333452723197,0,0.174352169195442,0,0,0.0858774563364996,0.0389822096913754,0,0,0.127805370822145,1.00896287871192,1.13523280092956
DSP-1001660020370-C-C12.dcc,0,0.093850903028864,0.0460257079327024,0,0,0,0.176858599346364,0,0,0.251304194516916,0,0.366031925320321,0,0.254388573291413,0,0.08,0.0732005348333985,1.01905369411298,1.18845990343658
DSP-1001660020370-C-D01.dcc,0,0.341498568617468,0.221817489081427,0,0.11087118075884,0,0.251930967042987,0.0342020948320085,0,0,0.16087791194099,0,0.00139966581497594,0.0582846845665864,0,0.05,0.084437534131895,1.01525139357892,1.18088256265528
